origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
JFK,2013,7,4,20,26.7,21.7,74.07,190.0,6.17,7.1,0.0,1022.4,16093.4,4/07/2013 21:00
JFK,2013,7,4,21,26.1,21.1,73.97,190.0,6.69,7.7,0.0,1021.9,16093.4,4/07/2013 22:00
JFK,2013,7,4,22,25.6,21.1,76.19,190.0,6.17,7.1,0.0,1021.9,16093.4,4/07/2013 23:00
JFK,2013,7,4,23,24.4,21.1,81.85,190.0,7.2,8.29,0.0,1022.1,16093.4,5/07/2013 0:00
JFK,2013,7,5,0,23.9,21.7,87.5,190.0,6.17,7.1,0.0,1022.4,16093.4,5/07/2013 1:00
JFK,2013,7,5,1,24.4,22.2,87.55,200.0,4.63,5.33,0.0,1022.8,16093.4,5/07/2013 2:00
JFK,2013,7,5,2,23.3,21.7,90.73,190.0,3.09,3.55,0.0,1023.1,16093.4,5/07/2013 3:00
JFK,2013,7,5,3,25.0,22.2,84.46,220.0,4.63,5.33,0.0,1023.2,16093.4,5/07/2013 4:00
JFK,2013,7,5,4,24.4,21.7,84.92,220.0,4.12,4.74,0.0,1023.4,16093.4,5/07/2013 5:00
JFK,2013,7,5,5,23.9,21.7,87.5,220.0,4.63,5.33,0.0,1023.2,16093.4,5/07/2013 6:00
JFK,2013,7,5,6,23.9,22.2,90.22,220.0,4.63,5.33,0.0,1023.1,16093.4,5/07/2013 7:00
JFK,2013,7,5,7,22.8,21.7,93.52,220.0,1.54,1.78,0.0,1023.1,16093.4,5/07/2013 8:00
JFK,2013,7,5,8,23.3,21.7,90.73,0.0,0.0,0.0,0.0,1023.1,16093.4,5/07/2013 9:00
JFK,2013,7,5,9,23.3,21.7,90.73,220.0,3.09,3.55,0.0,1023.4,16093.4,5/07/2013 10:00
JFK,2013,7,5,10,24.4,22.2,87.55,240.0,3.6,4.14,0.0,1023.5,16093.4,5/07/2013 11:00
JFK,2013,7,5,11,25.6,22.2,81.5,230.0,4.12,4.74,0.0,1023.6,16093.4,5/07/2013 12:00
JFK,2013,7,5,12,26.7,22.8,79.2,220.0,5.14,5.92,0.0,1023.7,16093.4,5/07/2013 13:00
JFK,2013,7,5,13,27.8,22.8,74.25,210.0,4.12,4.74,0.0,1023.2,16093.4,5/07/2013 14:00
JFK,2013,7,5,14,28.3,22.8,72.11,200.0,5.14,5.92,0.0,1023.0,16093.4,5/07/2013 15:00
JFK,2013,7,5,15,30.0,22.8,65.35,220.0,6.17,7.1,0.0,1022.8,16093.4,5/07/2013 16:00
JFK,2013,7,5,16,30.0,22.8,65.35,200.0,5.14,5.92,0.0,1022.6,16093.4,5/07/2013 17:00
JFK,2013,7,5,17,28.9,22.8,69.64,180.0,5.66,6.51,0.0,1022.2,16093.4,5/07/2013 18:00
JFK,2013,7,5,18,28.3,22.2,69.53,170.0,6.69,7.7,0.0,1021.9,16093.4,5/07/2013 19:00
JFK,2013,7,5,19,28.9,22.2,67.15,180.0,6.69,7.7,0.0,1021.2,16093.4,5/07/2013 20:00
JFK,2013,7,5,20,28.3,22.2,69.53,180.0,7.2,8.29,0.0,1020.3,16093.4,5/07/2013 21:00
JFK,2013,7,5,21,27.2,21.1,69.32,190.0,7.2,8.29,0.0,1019.7,16093.4,5/07/2013 22:00
JFK,2013,7,5,22,26.7,21.1,71.39,190.0,5.14,5.92,0.0,1019.6,16093.4,5/07/2013 23:00
JFK,2013,7,5,23,26.1,21.1,73.97,190.0,4.63,5.33,0.0,1019.5,16093.4,6/07/2013 0:00
JFK,2013,7,6,0,25.0,21.1,78.96,190.0,5.14,5.92,0.0,1019.5,16093.4,6/07/2013 1:00
JFK,2013,7,6,1,25.0,21.1,78.96,190.0,4.12,4.74,0.0,1020.3,16093.4,6/07/2013 2:00
JFK,2013,7,6,2,25.0,21.7,81.92,200.0,4.12,4.74,0.0,1020.6,16093.4,6/07/2013 3:00
JFK,2013,7,6,3,24.4,21.7,84.92,200.0,3.09,3.55,0.0,1021.0,16093.4,6/07/2013 4:00
JFK,2013,7,6,4,24.4,21.7,84.92,200.0,4.12,4.74,0.0,1020.8,16093.4,6/07/2013 5:00
JFK,2013,7,6,5,23.9,21.7,87.5,210.0,2.57,2.96,0.0,1020.8,16093.4,6/07/2013 6:00
JFK,2013,7,6,6,24.4,22.2,87.55,230.0,4.12,4.74,0.0,1020.8,16093.4,6/07/2013 7:00
JFK,2013,7,6,7,24.4,22.2,87.55,230.0,4.12,4.74,0.0,1020.6,16093.4,6/07/2013 8:00
JFK,2013,7,6,8,24.4,22.2,87.55,220.0,3.09,3.55,0.0,1020.8,16093.4,6/07/2013 9:00
JFK,2013,7,6,9,23.9,22.2,90.22,220.0,2.57,2.96,0.0,1020.7,16093.4,6/07/2013 10:00
JFK,2013,7,6,10,25.0,22.8,87.6,230.0,4.63,5.33,0.0,1021.0,16093.4,6/07/2013 11:00
JFK,2013,7,6,11,26.1,23.3,84.58,240.0,5.14,5.92,0.0,1020.9,16093.4,6/07/2013 12:00
JFK,2013,7,6,12,27.2,23.3,79.27,230.0,6.17,7.1,0.0,1020.9,16093.4,6/07/2013 13:00
JFK,2013,7,6,13,29.4,23.3,69.73,240.0,4.12,4.74,0.0,1020.4,16093.4,6/07/2013 14:00
JFK,2013,7,6,14,30.6,23.3,65.08,230.0,5.14,5.92,0.0,1020.1,16093.4,6/07/2013 15:00
JFK,2013,7,6,15,31.7,22.8,59.3,240.0,7.2,8.29,0.0,1020.0,16093.4,6/07/2013 16:00
JFK,2013,7,6,16,32.8,22.2,53.73,230.0,8.23,9.47,0.0,1019.5,16093.4,6/07/2013 17:00
JFK,2013,7,6,17,33.3,21.7,50.67,230.0,8.23,9.47,0.0,1019.1,16093.4,6/07/2013 18:00
JFK,2013,7,6,18,33.3,22.2,52.24,210.0,6.17,7.1,0.0,1018.6,16093.4,6/07/2013 19:00
JFK,2013,7,6,19,31.1,21.7,57.39,200.0,6.17,7.1,0.0,1018.3,16093.4,6/07/2013 20:00
JFK,2013,7,6,20,30.6,22.2,60.88,190.0,5.66,6.51,0.0,1017.9,16093.4,6/07/2013 21:00
JFK,2013,7,6,21,29.4,21.7,63.27,200.0,4.63,5.33,0.0,1017.4,16093.4,6/07/2013 22:00
JFK,2013,7,6,22,29.4,22.2,65.23,200.0,4.12,4.74,0.0,1017.2,16093.4,6/07/2013 23:00
JFK,2013,7,6,23,27.8,21.7,69.43,200.0,3.6,4.14,0.0,1016.9,16093.4,7/07/2013 0:00
JFK,2013,7,7,0,26.7,21.7,74.07,200.0,3.6,4.14,0.0,1017.2,16093.4,7/07/2013 1:00
JFK,2013,7,7,1,27.8,22.8,74.25,210.0,4.12,4.74,0.0,1017.7,16093.4,7/07/2013 2:00
JFK,2013,7,7,2,27.2,22.2,74.15,220.0,3.6,4.14,0.0,1018.1,16093.4,7/07/2013 3:00
JFK,2013,7,7,3,27.8,22.2,71.59,230.0,6.17,7.1,0.0,1018.3,16093.4,7/07/2013 4:00
JFK,2013,7,7,4,27.8,22.8,74.25,240.0,6.17,7.1,0.0,1018.2,16093.4,7/07/2013 5:00
JFK,2013,7,7,5,27.2,22.8,76.9,250.0,3.6,4.14,0.0,1018.1,16093.4,7/07/2013 6:00
JFK,2013,7,7,6,27.8,22.8,74.25,260.0,4.63,5.33,0.0,1017.8,16093.4,7/07/2013 7:00
JFK,2013,7,7,7,26.7,22.8,79.2,240.0,4.12,4.74,0.0,1017.6,16093.4,7/07/2013 8:00
JFK,2013,7,7,8,25.6,22.2,81.5,220.0,4.12,4.74,0.0,1017.7,16093.4,7/07/2013 9:00
JFK,2013,7,7,9,25.6,22.8,84.53,240.0,4.12,4.74,0.0,1017.7,16093.4,7/07/2013 10:00
JFK,2013,7,7,10,26.1,22.8,82.06,230.0,3.6,4.14,0.0,1017.9,16093.4,7/07/2013 11:00
JFK,2013,7,7,11,26.7,22.2,76.36,210.0,3.09,3.55,0.0,1018.1,16093.4,7/07/2013 12:00
JFK,2013,7,7,12,27.2,22.2,74.15,240.0,4.63,5.33,0.0,1018.2,16093.4,7/07/2013 13:00
JFK,2013,7,7,13,28.9,22.8,69.64,230.0,4.63,5.33,0.0,1017.5,16093.4,7/07/2013 14:00
JFK,2013,7,7,14,30.0,22.8,65.35,210.0,4.12,4.74,0.0,1017.3,16093.4,7/07/2013 15:00
JFK,2013,7,7,15,28.9,22.2,67.15,200.0,4.12,4.74,0.0,1017.1,16093.4,7/07/2013 16:00
JFK,2013,7,7,16,29.4,22.2,65.23,200.0,4.12,4.74,0.0,1016.8,16093.4,7/07/2013 17:00
JFK,2013,7,7,17,29.4,22.2,65.23,190.0,5.66,6.51,0.0,1016.5,16093.4,7/07/2013 18:00
JFK,2013,7,7,18,30.0,22.8,65.35,200.0,6.69,7.7,0.0,1015.6,16093.4,7/07/2013 19:00
JFK,2013,7,7,19,30.0,22.8,65.35,190.0,6.17,7.1,0.0,1015.0,16093.4,7/07/2013 20:00
JFK,2013,7,7,20,30.0,22.8,65.35,180.0,5.14,5.92,0.0,1014.3,16093.4,7/07/2013 21:00
JFK,2013,7,7,21,29.4,22.8,67.65,170.0,4.12,4.74,0.0,1014.1,16093.4,7/07/2013 22:00
JFK,2013,7,7,22,28.9,22.2,67.15,190.0,4.12,4.74,0.0,1014.3,16093.4,7/07/2013 23:00
JFK,2013,7,7,23,29.4,22.2,65.23,210.0,5.14,5.92,0.0,1014.2,16093.4,8/07/2013 0:00
JFK,2013,7,8,0,29.4,22.2,65.23,240.0,5.66,6.51,0.0,1015.1,16093.4,8/07/2013 1:00
JFK,2013,7,8,1,28.9,22.8,69.64,210.0,4.63,5.33,0.0,1014.4,16093.4,8/07/2013 2:00
JFK,2013,7,8,2,27.8,20.0,62.53,230.0,3.6,4.14,0.0,1014.6,16093.4,8/07/2013 3:00
JFK,2013,7,8,3,27.8,18.9,58.4,260.0,7.2,8.29,0.0,1015.7,16093.4,8/07/2013 4:00
JFK,2013,7,8,4,26.1,19.4,66.58,250.0,4.63,5.33,0.0,1016.0,16093.4,8/07/2013 5:00
JFK,2013,7,8,5,25.6,18.9,66.48,250.0,6.17,7.1,0.0,1016.2,16093.4,8/07/2013 6:00
JFK,2013,7,8,6,25.0,18.9,68.9,260.0,5.14,5.92,0.0,1015.6,16093.4,8/07/2013 7:00
JFK,2013,7,8,7,23.9,19.4,75.93,260.0,6.17,7.1,0.0,1015.6,16093.4,8/07/2013 8:00
JFK,2013,7,8,8,23.9,19.4,75.93,260.0,5.14,5.92,0.0,1016.1,16093.4,8/07/2013 9:00
JFK,2013,7,8,9,23.3,19.4,78.72,260.0,5.14,5.92,0.0,1016.6,16093.4,8/07/2013 10:00
JFK,2013,7,8,10,23.9,19.4,75.93,260.0,5.66,6.51,0.0,1017.1,16093.4,8/07/2013 11:00
JFK,2013,7,8,11,25.6,19.4,68.59,270.0,4.63,5.33,0.0,1017.1,16093.4,8/07/2013 12:00
JFK,2013,7,8,12,27.2,20.0,64.77,260.0,3.6,4.14,0.0,1017.1,16093.4,8/07/2013 13:00
JFK,2013,7,8,13,28.3,20.6,63.03,270.0,4.12,4.74,0.0,1016.9,16093.4,8/07/2013 14:00
JFK,2013,7,8,14,28.9,20.6,60.87,230.0,4.63,5.33,0.0,1017.2,16093.4,8/07/2013 15:00
JFK,2013,7,8,15,30.0,20.6,57.12,220.0,5.66,6.51,0.0,1017.2,16093.4,8/07/2013 16:00
JFK,2013,7,8,16,30.0,20.0,55.04,200.0,6.69,7.7,0.0,1017.1,16093.4,8/07/2013 17:00
JFK,2013,7,8,17,29.4,21.1,60.98,190.0,6.69,7.7,0.0,1016.8,16093.4,8/07/2013 18:00
JFK,2013,7,8,18,30.0,20.6,57.12,210.0,5.66,6.51,0.0,1016.2,16093.4,8/07/2013 19:00
JFK,2013,7,8,19,30.0,20.0,55.04,200.0,7.2,8.29,0.0,1015.9,16093.4,8/07/2013 20:00
JFK,2013,7,8,20,28.9,20.6,60.87,180.0,7.2,8.29,0.0,1015.7,16093.4,8/07/2013 21:00
JFK,2013,7,8,21,27.8,21.1,66.93,190.0,8.23,9.47,0.0,1015.5,16093.4,8/07/2013 22:00
JFK,2013,7,8,22,26.7,21.1,71.39,200.0,7.72,8.88,0.0,1015.4,16093.4,8/07/2013 23:00
JFK,2013,7,8,23,25.6,19.4,68.59,210.0,6.69,7.7,0.0,1016.1,16093.4,9/07/2013 0:00
JFK,2013,7,9,0,25.0,20.0,73.78,220.0,4.63,5.33,0.0,1016.8,16093.4,9/07/2013 1:00
JFK,2013,7,9,1,26.1,21.1,73.97,230.0,6.69,7.7,0.0,1017.4,16093.4,9/07/2013 2:00
JFK,2013,7,9,2,26.1,18.9,64.54,250.0,6.69,7.7,0.0,1017.4,16093.4,9/07/2013 3:00
JFK,2013,7,9,3,25.6,18.9,66.48,250.0,5.14,5.92,0.0,1017.6,16093.4,9/07/2013 4:00
JFK,2013,7,9,4,25.6,18.9,66.48,250.0,4.63,5.33,0.0,1017.5,16093.4,9/07/2013 5:00
JFK,2013,7,9,5,23.9,19.4,75.93,220.0,4.12,4.74,0.0,1017.6,16093.4,9/07/2013 6:00
JFK,2013,7,9,6,23.9,20.0,78.81,250.0,4.63,5.33,0.0,1017.5,16093.4,9/07/2013 7:00
JFK,2013,7,9,7,23.9,19.4,75.93,240.0,4.12,4.74,0.0,1017.5,16093.4,9/07/2013 8:00
JFK,2013,7,9,8,23.3,20.0,81.71,210.0,4.12,4.74,0.0,1017.8,16093.4,9/07/2013 9:00
JFK,2013,7,9,9,22.8,20.6,87.41,220.0,2.57,2.96,0.0,1018.0,12874.72,9/07/2013 10:00
JFK,2013,7,9,10,23.3,20.6,84.8,220.0,3.09,3.55,0.0,1018.4,16093.4,9/07/2013 11:00
JFK,2013,7,9,11,23.9,20.6,81.79,220.0,3.6,4.14,0.0,1018.6,14484.06,9/07/2013 12:00
JFK,2013,7,9,12,25.0,20.6,76.57,210.0,4.12,4.74,0.0,1018.9,14484.06,9/07/2013 13:00
JFK,2013,7,9,13,26.7,20.6,69.23,220.0,4.12,4.74,0.0,1018.5,16093.4,9/07/2013 14:00
JFK,2013,7,9,14,27.2,20.0,64.77,190.0,5.14,5.92,0.0,1018.6,16093.4,9/07/2013 15:00
JFK,2013,7,9,15,28.9,20.0,58.65,200.0,5.14,5.92,0.0,1018.4,16093.4,9/07/2013 16:00
JFK,2013,7,9,16,29.4,19.4,54.9,180.0,5.14,5.92,0.0,1018.1,16093.4,9/07/2013 17:00
JFK,2013,7,9,17,28.3,21.7,67.44,180.0,5.14,5.92,0.0,1017.9,16093.4,9/07/2013 18:00
JFK,2013,7,9,18,28.9,22.2,67.15,170.0,5.66,6.51,0.0,1017.4,16093.4,9/07/2013 19:00
JFK,2013,7,9,19,28.3,21.1,65.0,190.0,5.66,6.51,0.0,1016.8,16093.4,9/07/2013 20:00
JFK,2013,7,9,20,27.8,21.1,66.93,240.0,4.63,5.33,0.0,1016.4,16093.4,9/07/2013 21:00
JFK,2013,7,9,21,26.7,21.1,71.39,180.0,5.66,6.51,0.0,1016.3,16093.4,9/07/2013 22:00
JFK,2013,7,9,22,26.1,21.7,76.74,190.0,6.17,7.1,0.0,1016.0,16093.4,9/07/2013 23:00
JFK,2013,7,9,23,25.0,21.7,81.92,190.0,5.14,5.92,0.0,1016.4,16093.4,10/07/2013 0:00
JFK,2013,7,10,0,25.6,22.2,81.5,200.0,3.6,4.14,0.0,1016.1,16093.4,10/07/2013 1:00
JFK,2013,7,10,1,26.7,21.1,71.39,240.0,4.63,5.33,0.0,1017.0,16093.4,10/07/2013 2:00
JFK,2013,7,10,2,26.7,21.1,71.39,230.0,4.12,4.74,0.0,1017.2,16093.4,10/07/2013 3:00
JFK,2013,7,10,3,25.6,21.1,76.19,230.0,2.57,2.96,0.0,1017.0,16093.4,10/07/2013 4:00
JFK,2013,7,10,4,24.4,20.6,79.37,190.0,4.12,4.74,0.0,1016.7,16093.4,10/07/2013 5:00
JFK,2013,7,10,5,24.4,21.7,84.92,250.0,4.63,5.33,0.0,1016.3,14484.06,10/07/2013 6:00
JFK,2013,7,10,6,23.3,21.1,87.45,180.0,2.57,2.96,0.51,1015.7,16093.4,10/07/2013 7:00
JFK,2013,7,10,7,22.8,20.6,87.41,200.0,3.09,3.55,0.0,1015.4,12874.72,10/07/2013 8:00
JFK,2013,7,10,8,22.8,20.6,87.41,180.0,3.6,4.14,0.0,1015.1,16093.4,10/07/2013 9:00
JFK,2013,7,10,9,22.2,20.6,90.66,200.0,3.09,3.55,0.0,1015.4,12874.72,10/07/2013 10:00
JFK,2013,7,10,10,22.8,21.1,90.14,180.0,3.09,3.55,0.0,1015.3,12874.72,10/07/2013 11:00
JFK,2013,7,10,11,23.3,21.7,90.73,190.0,3.6,4.14,0.0,1015.1,12874.72,10/07/2013 12:00
JFK,2013,7,10,12,24.0,22.0,88.59,170.0,4.63,5.33,0.0,,14484.06,10/07/2013 13:00
JFK,2013,7,10,13,25.0,21.7,81.92,180.0,3.09,3.55,0.0,1014.3,14484.06,10/07/2013 14:00
JFK,2013,7,10,14,27.0,22.0,74.11,220.0,2.06,2.37,0.0,,16093.4,10/07/2013 15:00
JFK,2013,7,10,15,27.0,23.0,78.76,210.0,2.57,2.96,0.0,,14484.06,10/07/2013 16:00
JFK,2013,7,10,16,28.9,23.3,71.78,210.0,6.17,7.1,0.0,1013.1,16093.4,10/07/2013 17:00
JFK,2013,7,10,17,29.0,23.0,70.08,210.0,4.63,5.33,0.0,,14484.06,10/07/2013 18:00
JFK,2013,7,10,18,26.0,23.0,83.55,190.0,6.17,7.1,0.0,,9656.04,10/07/2013 19:00
JFK,2013,7,10,19,26.7,21.1,71.39,180.0,5.66,6.51,0.0,1011.5,16093.4,10/07/2013 20:00
JFK,2013,7,10,20,27.8,22.8,74.25,180.0,3.09,3.55,1.02,1010.6,16093.4,10/07/2013 21:00
JFK,2013,7,10,21,26.7,21.7,74.07,190.0,7.2,8.29,0.0,1010.1,16093.4,10/07/2013 22:00
JFK,2013,7,10,22,26.1,21.7,76.74,190.0,6.69,7.7,0.0,1010.7,16093.4,10/07/2013 23:00
JFK,2013,7,10,23,24.4,21.1,81.85,190.0,5.14,5.92,0.0,1010.9,16093.4,11/07/2013 0:00
JFK,2013,7,11,0,23.9,21.7,87.5,190.0,3.6,4.14,0.0,1010.7,16093.4,11/07/2013 1:00
JFK,2013,7,11,1,24.4,21.7,84.92,200.0,3.09,3.55,0.0,1011.3,16093.4,11/07/2013 2:00
JFK,2013,7,11,2,24.4,21.7,84.92,190.0,3.6,4.14,0.0,1011.0,16093.4,11/07/2013 3:00
JFK,2013,7,11,3,23.9,22.2,90.22,210.0,3.09,3.55,0.0,1010.5,16093.4,11/07/2013 4:00
JFK,2013,7,11,4,23.9,21.7,87.5,190.0,1.54,1.78,0.0,1009.9,16093.4,11/07/2013 5:00
JFK,2013,7,11,5,23.3,21.1,87.45,180.0,1.54,1.78,0.0,1010.0,16093.4,11/07/2013 6:00
JFK,2013,7,11,6,23.3,21.1,87.45,200.0,4.12,4.74,0.0,1010.3,16093.4,11/07/2013 7:00
JFK,2013,7,11,7,23.9,22.2,90.22,190.0,1.54,1.78,0.0,1009.9,16093.4,11/07/2013 8:00
JFK,2013,7,11,8,23.9,21.7,87.5,180.0,5.14,5.92,0.0,1009.9,16093.4,11/07/2013 9:00
JFK,2013,7,11,9,23.9,21.1,84.34,210.0,3.09,3.55,0.0,1010.2,16093.4,11/07/2013 10:00
JFK,2013,7,11,10,23.9,21.1,84.34,210.0,3.6,4.14,0.0,1010.7,16093.4,11/07/2013 11:00
JFK,2013,7,11,11,25.6,21.7,79.05,230.0,5.14,5.92,0.0,1011.1,16093.4,11/07/2013 12:00
JFK,2013,7,11,12,25.0,21.7,81.92,230.0,6.17,7.1,0.0,1011.2,16093.4,11/07/2013 13:00
JFK,2013,7,11,13,25.0,22.2,84.46,230.0,5.66,6.51,0.0,1011.3,16093.4,11/07/2013 14:00
JFK,2013,7,11,14,27.2,21.7,71.92,290.0,3.6,4.14,0.0,1011.4,16093.4,11/07/2013 15:00
JFK,2013,7,11,15,27.8,18.9,58.4,310.0,5.14,5.92,0.0,1011.2,16093.4,11/07/2013 16:00
JFK,2013,7,11,16,27.8,18.3,56.24,330.0,3.6,4.14,0.0,1011.6,16093.4,11/07/2013 17:00
JFK,2013,7,11,17,28.3,18.3,54.63,350.0,3.09,3.55,0.0,1011.3,16093.4,11/07/2013 18:00
JFK,2013,7,11,18,29.4,18.3,51.25,320.0,2.57,2.96,0.0,1011.1,16093.4,11/07/2013 19:00
JFK,2013,7,11,19,29.4,18.3,51.25,,2.57,2.96,0.0,1011.0,16093.4,11/07/2013 20:00
JFK,2013,7,11,20,30.6,18.3,47.83,0.0,0.0,0.0,0.0,1010.9,16093.4,11/07/2013 21:00
JFK,2013,7,11,21,27.8,19.4,60.25,200.0,2.57,2.96,0.0,1011.1,16093.4,11/07/2013 22:00
JFK,2013,7,11,22,27.2,19.4,62.4,220.0,3.6,4.14,0.0,1011.6,16093.4,11/07/2013 23:00
JFK,2013,7,11,23,25.0,20.6,76.57,190.0,3.6,4.14,0.0,1012.2,16093.4,12/07/2013 0:00
JFK,2013,7,12,0,23.9,21.1,84.34,0.0,0.0,0.0,0.0,1012.7,16093.4,12/07/2013 1:00
JFK,2013,7,12,1,24.4,21.1,81.85,10.0,1.54,1.78,0.0,1013.1,16093.4,12/07/2013 2:00
JFK,2013,7,12,2,25.6,17.8,62.05,30.0,3.09,3.55,0.0,1013.1,16093.4,12/07/2013 3:00
JFK,2013,7,12,3,25.0,17.8,64.3,40.0,2.06,2.37,0.0,1013.4,16093.4,12/07/2013 4:00
JFK,2013,7,12,4,24.4,16.7,62.17,10.0,2.57,2.96,0.0,1013.4,16093.4,12/07/2013 5:00
JFK,2013,7,12,5,24.4,16.1,59.84,10.0,3.09,3.55,0.0,1013.7,16093.4,12/07/2013 6:00
JFK,2013,7,12,6,23.9,16.1,61.66,10.0,3.6,4.14,0.0,1013.7,16093.4,12/07/2013 7:00
JFK,2013,7,12,7,23.9,16.1,61.66,30.0,4.63,5.33,0.0,1013.9,16093.4,12/07/2013 8:00
JFK,2013,7,12,8,23.3,16.7,66.43,30.0,4.63,5.33,0.0,1014.4,16093.4,12/07/2013 9:00
JFK,2013,7,12,9,23.3,16.7,66.43,30.0,5.66,6.51,0.0,1014.7,16093.4,12/07/2013 10:00
JFK,2013,7,12,10,23.3,16.7,66.43,30.0,5.14,5.92,0.0,1015.6,16093.4,12/07/2013 11:00
JFK,2013,7,12,11,23.3,16.7,66.43,30.0,6.69,7.7,0.0,1015.7,16093.4,12/07/2013 12:00
JFK,2013,7,12,12,25.0,17.2,61.91,50.0,6.17,7.1,0.0,1016.2,16093.4,12/07/2013 13:00
JFK,2013,7,12,13,25.6,17.8,62.05,50.0,7.72,8.88,0.0,1016.5,16093.4,12/07/2013 14:00
JFK,2013,7,12,14,26.0,18.0,61.36,60.0,5.66,6.51,0.0,,16093.4,12/07/2013 15:00
JFK,2013,7,12,15,26.0,18.0,61.36,50.0,7.2,8.29,0.0,,16093.4,12/07/2013 16:00
JFK,2013,7,12,16,25.0,18.9,68.9,50.0,5.66,6.51,0.0,1017.2,16093.4,12/07/2013 17:00
JFK,2013,7,12,17,25.0,19.4,71.08,50.0,6.17,7.1,0.0,1017.2,16093.4,12/07/2013 18:00
JFK,2013,7,12,18,24.4,20.0,76.48,50.0,6.69,7.7,0.0,1017.2,16093.4,12/07/2013 19:00
JFK,2013,7,12,19,25.0,19.4,71.08,50.0,5.66,6.51,0.0,1016.9,16093.4,12/07/2013 20:00
JFK,2013,7,12,20,22.2,20.0,87.35,100.0,5.66,6.51,0.0,1017.2,11265.38,12/07/2013 21:00
JFK,2013,7,12,21,22.0,21.0,94.06,90.0,4.63,5.33,0.51,,9656.04,12/07/2013 22:00
JFK,2013,7,12,22,22.0,21.0,94.06,90.0,4.12,4.74,0.0,,11265.38,12/07/2013 23:00
JFK,2013,7,12,23,21.7,20.0,90.06,80.0,5.14,5.92,1.78,1018.3,6437.36,13/07/2013 0:00
JFK,2013,7,13,0,22.0,20.0,88.43,50.0,6.17,7.1,0.25,,9656.04,13/07/2013 1:00
JFK,2013,7,13,1,22.0,20.0,88.43,50.0,5.14,5.92,0.0,,14484.06,13/07/2013 2:00
JFK,2013,7,13,2,21.0,19.0,88.34,70.0,5.66,6.51,0.0,,4828.02,13/07/2013 3:00
JFK,2013,7,13,3,21.0,19.0,88.34,90.0,3.09,3.55,0.0,,9656.04,13/07/2013 4:00
JFK,2013,7,13,4,21.1,20.0,93.44,70.0,5.66,6.51,0.0,1019.8,16093.4,13/07/2013 5:00
JFK,2013,7,13,5,21.7,20.6,93.47,80.0,5.14,5.92,0.0,1019.9,16093.4,13/07/2013 6:00
JFK,2013,7,13,6,21.7,20.6,93.47,70.0,4.12,4.74,0.0,1019.8,16093.4,13/07/2013 7:00
JFK,2013,7,13,7,22.0,21.0,94.06,70.0,4.63,5.33,0.0,,2414.01,13/07/2013 8:00
JFK,2013,7,13,8,22.2,21.1,93.49,70.0,3.09,3.55,0.0,1020.8,1609.34,13/07/2013 9:00
JFK,2013,7,13,9,22.2,21.1,93.49,70.0,3.6,4.14,0.0,1021.2,1609.34,13/07/2013 10:00
JFK,2013,7,13,10,22.2,21.7,96.99,60.0,3.6,4.14,0.0,1022.0,9656.04,13/07/2013 11:00
JFK,2013,7,13,11,22.8,21.7,93.52,80.0,2.57,2.96,0.0,1022.5,9656.04,13/07/2013 12:00
JFK,2013,7,13,12,23.9,22.2,90.22,80.0,2.57,2.96,0.0,1023.4,9656.04,13/07/2013 13:00
JFK,2013,7,13,13,25.0,22.8,87.6,90.0,3.09,3.55,0.0,1023.6,12874.72,13/07/2013 14:00
JFK,2013,7,13,14,26.0,23.0,83.55,110.0,3.09,3.55,0.0,,16093.4,13/07/2013 15:00
JFK,2013,7,13,15,28.0,23.0,74.28,,2.06,2.37,0.0,,16093.4,13/07/2013 16:00
JFK,2013,7,13,16,28.3,23.3,74.33,130.0,3.09,3.55,0.0,1024.1,16093.4,13/07/2013 17:00
JFK,2013,7,13,17,28.9,22.8,69.64,90.0,3.6,4.14,0.0,1023.9,16093.4,13/07/2013 18:00
JFK,2013,7,13,18,27.8,22.8,74.25,110.0,4.63,5.33,0.0,1024.0,16093.4,13/07/2013 19:00
JFK,2013,7,13,19,27.8,22.8,74.25,140.0,3.6,4.14,0.0,1023.7,16093.4,13/07/2013 20:00
JFK,2013,7,13,20,26.7,23.3,81.63,130.0,3.6,4.14,0.0,1024.2,14484.06,13/07/2013 21:00
JFK,2013,7,13,21,26.0,23.0,83.55,130.0,3.6,4.14,0.0,,14484.06,13/07/2013 22:00
JFK,2013,7,13,22,26.1,23.3,84.58,140.0,4.12,4.74,0.0,1024.7,12874.72,13/07/2013 23:00
JFK,2013,7,13,23,26.0,23.0,83.55,140.0,3.6,4.14,0.0,,12874.72,14/07/2013 0:00
JFK,2013,7,14,0,25.0,22.8,87.6,150.0,3.6,4.14,0.0,1025.0,14484.06,14/07/2013 1:00
JFK,2013,7,14,1,24.4,22.8,90.8,170.0,4.63,5.33,0.0,1025.4,16093.4,14/07/2013 2:00
JFK,2013,7,14,2,23.9,22.2,90.22,210.0,3.09,3.55,0.0,1025.7,9656.04,14/07/2013 3:00
JFK,2013,7,14,3,23.3,22.2,93.54,200.0,1.54,1.78,0.0,1025.5,9656.04,14/07/2013 4:00
JFK,2013,7,14,4,23.3,22.2,93.54,0.0,0.0,0.0,0.0,1025.8,9656.04,14/07/2013 5:00
JFK,2013,7,14,5,23.9,22.2,90.22,0.0,0.0,0.0,0.0,1026.1,9656.04,14/07/2013 6:00
